,product,orderId,clientId,gender,orderdate,grossmarg
665,milk,183,108,男性,2017-02-28,50
666,milk,266,58,男性,2017-02-21,50
667,milk,764,212,女性,2017-04-04,50
668,milk,602,49,女性,2017-01-07,50
669,milk,19,144,女性,2017-01-09,50
670,milk,519,86,女性,2017-03-02,50
671,milk,269,246,男性,2017-03-15,50
672,milk,932,3,女性,2017-01-12,50
673,milk,269,246,男性,2017-03-15,50
674,milk,184,283,男性,2017-01-05,50
675,milk,20,77,女性,2017-01-09,50
676,milk,269,246,男性,2017-03-15,50
677,milk,520,43,女性,2017-01-24,50
678,milk,21,75,男性,2017-04-08,50
679,milk,520,43,女性,2017-01-24,50
680,milk,520,43,女性,2017-01-24,50
681,milk,22,117,男性,2017-03-26,50
682,milk,22,117,男性,2017-03-26,50
683,milk,22,117,男性,2017-03-26,50
684,milk,521,82,女性,2017-03-25,50
685,milk,521,82,女性,2017-03-25,50
686,milk,521,82,女性,2017-03-25,50
687,milk,271,215,男性,2017-02-02,50
688,milk,522,8,女性,2017-01-09,50
689,milk,272,14,男性,2017-01-17,50
690,milk,24,53,男性,2017-01-12,50
691,milk,272,14,男性,2017-01-17,50
692,milk,771,36,女性,2017-03-11,50
693,milk,272,14,男性,2017-01-17,50
694,milk,523,281,女性,2017-01-16,50
695,milk,771,36,女性,2017-03-11,50
696,milk,102,161,女性,2017-03-13,50
697,milk,523,281,女性,2017-01-16,50
698,milk,26,42,男性,2017-04-11,50
699,milk,854,274,男性,2017-02-07,50
700,milk,274,113,男性,2017-02-21,50
701,milk,27,10,男性,2017-04-08,50
702,milk,27,10,男性,2017-04-08,50
703,milk,855,93,女性,2017-04-04,50
704,milk,27,10,男性,2017-04-08,50
705,milk,104,300,男性,2017-01-07,50
706,milk,27,10,男性,2017-04-08,50
707,milk,774,290,女性,2017-03-24,50
708,milk,28,238,女性,2017-03-29,50
709,milk,526,7,女性,2017-01-22,50
710,milk,277,17,女性,2017-02-06,50
711,milk,29,204,女性,2017-03-05,50
712,milk,106,298,女性,2017-02-26,50
713,milk,613,40,男性,2017-04-11,50
714,milk,106,298,女性,2017-02-26,50
715,milk,775,143,女性,2017-04-11,50
716,milk,444,195,女性,2017-03-03,50
717,milk,30,19,女性,2017-03-20,50
718,milk,613,40,男性,2017-04-11,50
719,milk,694,82,女性,2017-02-08,50
720,milk,614,42,男性,2017-01-16,50
721,milk,108,237,男性,2017-03-21,50
722,milk,527,220,女性,2017-01-28,50
723,milk,31,43,女性,2017-03-28,50
724,milk,778,294,女性,2017-01-10,50
725,milk,109,32,女性,2017-02-16,50
726,milk,528,48,女性,2017-01-16,50
727,milk,778,294,女性,2017-01-10,50
728,milk,280,96,女性,2017-04-11,50
729,milk,32,57,女性,2017-02-26,50
730,milk,529,292,女性,2017-01-19,50
731,milk,32,57,女性,2017-02-26,50
732,milk,281,90,女性,2017-01-12,50
733,milk,198,39,女性,2017-01-22,50
734,milk,282,103,女性,2017-02-26,50
735,milk,949,55,女性,2017-01-21,50
736,milk,282,103,女性,2017-02-26,50
737,milk,113,250,女性,2017-01-12,50
738,milk,33,232,男性,2017-02-19,50
739,milk,532,298,女性,2017-03-21,50
740,milk,368,93,女性,2017-01-27,50
741,milk,34,169,男性,2017-01-18,50
742,milk,34,169,男性,2017-01-18,50
743,milk,34,169,男性,2017-01-18,50
744,milk,533,294,女性,2017-01-05,50
745,milk,35,99,男性,2017-03-22,50
746,milk,620,171,女性,2017-02-22,50
747,milk,865,177,女性,2017-03-28,50
748,milk,115,25,女性,2017-01-07,50
749,milk,36,222,女性,2017-02-01,50
750,milk,372,49,女性,2017-03-09,50
751,milk,37,221,男性,2017-03-16,50
752,milk,37,221,男性,2017-03-16,50
753,milk,37,221,男性,2017-03-16,50
754,milk,534,168,女性,2017-02-01,50
755,milk,534,168,女性,2017-02-01,50
756,milk,117,20,男性,2017-01-28,50
757,milk,867,87,男性,2017-01-23,50
758,milk,785,76,女性,2017-02-09,50
759,milk,39,91,女性,2017-03-10,50
760,milk,535,152,男性,2017-03-21,50
761,milk,287,70,男性,2017-01-24,50
762,milk,202,186,女性,2017-03-04,50
763,milk,287,70,男性,2017-01-24,50
764,milk,287,70,男性,2017-01-24,50
765,milk,121,60,男性,2017-01-07,50
766,milk,121,60,男性,2017-01-07,50
767,milk,624,275,女性,2017-01-30,50
768,milk,122,133,男性,2017-03-08,50
769,milk,786,290,女性,2017-02-18,50
770,milk,64,117,男性,2017-04-04,50
771,milk,41,99,男性,2017-03-25,50
772,milk,538,5,男性,2017-03-26,50
773,milk,539,175,女性,2017-04-08,50
774,milk,539,175,女性,2017-04-08,50
775,milk,457,28,女性,2017-01-02,50
776,milk,539,175,女性,2017-04-08,50
777,milk,872,73,男性,2017-01-10,50
778,milk,540,291,女性,2017-03-10,50
779,milk,291,253,女性,2017-01-13,50
780,milk,788,197,女性,2017-02-15,50
781,milk,291,253,女性,2017-01-13,50
782,milk,291,253,女性,2017-01-13,50
783,milk,626,23,男性,2017-02-11,50
784,milk,126,124,男性,2017-01-17,50
785,milk,43,64,女性,2017-03-15,50
786,milk,541,49,女性,2017-04-08,50
787,milk,43,64,女性,2017-03-15,50
788,milk,44,182,女性,2017-02-24,50
789,milk,210,108,男性,2017-02-19,50
790,milk,44,182,女性,2017-02-24,50
791,milk,44,182,女性,2017-02-24,50
792,milk,128,286,女性,2017-02-10,50
793,milk,876,294,女性,2017-03-24,50
794,milk,44,182,女性,2017-02-24,50
795,milk,543,189,男性,2017-02-22,50
796,milk,543,189,男性,2017-02-22,50
797,milk,45,124,男性,2017-01-09,50
798,milk,295,274,男性,2017-01-07,50
799,milk,295,274,男性,2017-01-07,50
800,milk,46,88,女性,2017-01-28,50
801,milk,295,274,男性,2017-01-07,50
802,milk,964,286,女性,2017-02-12,50
803,milk,793,268,男性,2017-03-13,50
804,milk,383,182,女性,2017-01-14,50
805,milk,712,274,男性,2017-03-07,50
806,milk,546,83,男性,2017-02-24,50
807,milk,47,229,女性,2017-01-19,50
808,milk,48,239,女性,2017-03-23,50
809,milk,48,239,女性,2017-03-23,50
810,milk,547,46,女性,2017-03-06,50
811,milk,48,239,女性,2017-03-23,50
812,milk,297,174,女性,2017-01-11,50
813,milk,795,166,男性,2017-03-08,50
814,milk,796,185,男性,2017-02-03,50
815,milk,49,118,女性,2017-02-01,50
816,milk,134,234,女性,2017-03-08,50
817,milk,218,115,男性,2017-02-14,50
818,milk,550,109,女性,2017-02-11,50
819,milk,49,118,女性,2017-02-01,50
820,milk,50,226,女性,2017-02-01,50
821,milk,136,28,女性,2017-01-27,50
822,milk,300,139,女性,2017-02-18,50
823,milk,51,5,男性,2017-03-12,50
824,milk,51,5,男性,2017-03-12,50
825,milk,300,139,女性,2017-02-18,50
826,milk,52,75,男性,2017-04-10,50
827,milk,52,75,男性,2017-04-10,50
828,milk,53,87,男性,2017-01-05,50
829,milk,53,87,男性,2017-01-05,50
830,milk,392,106,男性,2017-03-08,50
831,milk,301,253,女性,2017-04-05,50
832,milk,53,87,男性,2017-01-05,50
833,milk,634,53,男性,2017-01-26,50
834,milk,553,207,女性,2017-02-19,50
835,milk,635,87,男性,2017-01-18,50
836,milk,555,156,女性,2017-03-21,50
837,milk,886,162,女性,2017-02-03,50
838,milk,332,204,女性,2017-02-22,50
839,milk,555,156,女性,2017-03-21,50
840,milk,167,295,女性,2017-03-22,50
841,milk,305,275,女性,2017-01-17,50
842,milk,56,1,男性,2017-04-03,50
843,milk,56,1,男性,2017-04-03,50
844,milk,140,133,男性,2017-02-06,50
845,milk,305,275,女性,2017-01-17,50
846,milk,306,94,女性,2017-02-08,50
847,milk,57,33,男性,2017-01-21,50
848,milk,306,94,女性,2017-02-08,50
849,milk,557,69,男性,2017-03-29,50
850,milk,141,227,女性,2017-03-01,50
851,milk,558,156,女性,2017-02-11,50
852,milk,307,253,女性,2017-04-01,50
853,milk,475,136,男性,2017-03-29,50
854,milk,559,81,女性,2017-01-18,50
855,milk,806,244,女性,2017-03-07,50
856,milk,724,174,女性,2017-03-25,50
857,milk,143,174,女性,2017-02-19,50
858,milk,309,120,女性,2017-01-15,50
859,milk,59,98,男性,2017-02-13,50
860,milk,807,147,男性,2017-03-09,50
861,milk,807,147,男性,2017-03-09,50
862,milk,477,244,女性,2017-02-27,50
863,milk,59,98,男性,2017-02-13,50
864,milk,59,98,男性,2017-02-13,50
865,milk,562,112,女性,2017-01-31,50
866,milk,400,172,女性,2017-02-24,50
867,milk,809,172,女性,2017-03-30,50
868,milk,562,112,女性,2017-01-31,50
869,milk,809,172,女性,2017-03-30,50
870,milk,60,70,男性,2017-01-09,50
871,milk,312,225,女性,2017-02-12,50
872,milk,146,222,女性,2017-02-26,50
873,milk,146,222,女性,2017-02-26,50
874,milk,894,165,女性,2017-03-26,50
875,milk,61,80,男性,2017-02-15,50
876,milk,61,80,男性,2017-02-15,50
877,milk,984,116,女性,2017-04-01,50
878,milk,62,213,男性,2017-01-05,50
879,milk,566,184,男性,2017-02-28,50
880,milk,566,184,男性,2017-02-28,50
881,milk,63,229,女性,2017-02-22,50
882,milk,63,229,女性,2017-02-22,50
883,milk,986,142,女性,2017-03-23,50
884,milk,567,275,女性,2017-02-23,50
885,milk,147,148,女性,2017-01-02,50
886,milk,63,229,女性,2017-02-22,50
887,milk,316,106,男性,2017-03-06,50
888,milk,316,106,男性,2017-03-06,50
889,milk,64,117,男性,2017-04-04,50
890,milk,569,68,女性,2017-03-22,50
891,milk,760,272,男性,2017-03-30,50
892,milk,317,69,男性,2017-04-01,50
893,milk,647,146,女性,2017-01-20,50
894,milk,65,180,女性,2017-01-16,50
895,milk,65,180,女性,2017-01-16,50
896,milk,65,180,女性,2017-01-16,50
897,milk,65,180,女性,2017-01-16,50
898,milk,647,146,女性,2017-01-20,50
899,milk,65,180,女性,2017-01-16,50
900,milk,408,153,男性,2017-03-16,50
901,milk,571,182,女性,2017-04-06,50
902,milk,66,115,男性,2017-01-25,50
903,milk,815,153,男性,2017-02-06,50
904,milk,66,115,男性,2017-01-25,50
905,milk,67,171,女性,2017-04-04,50
906,milk,572,87,男性,2017-03-20,50
907,milk,648,93,女性,2017-04-01,50
908,milk,649,135,女性,2017-01-17,50
909,milk,67,171,女性,2017-04-04,50
910,milk,154,26,男性,2017-03-28,50
911,milk,68,233,男性,2017-03-03,50
912,milk,68,233,男性,2017-03-03,50
913,milk,904,90,女性,2017-03-04,50
914,milk,574,224,女性,2017-02-17,50
915,milk,156,171,女性,2017-02-08,50
916,milk,321,115,男性,2017-01-18,50
917,milk,322,14,男性,2017-02-26,50
918,milk,239,15,女性,2017-03-15,50
919,milk,323,248,女性,2017-02-24,50
920,milk,323,248,女性,2017-02-24,50
921,milk,69,113,男性,2017-02-27,50
922,milk,70,57,女性,2017-04-11,50
923,milk,70,57,女性,2017-04-11,50
924,milk,411,237,男性,2017-04-07,50
925,milk,71,208,男性,2017-01-04,50
926,milk,71,208,男性,2017-01-04,50
927,milk,71,208,男性,2017-01-04,50
928,milk,820,137,男性,2017-04-10,50
929,milk,820,137,男性,2017-04-10,50
930,milk,654,81,女性,2017-01-04,50
931,milk,160,123,女性,2017-02-24,50
932,milk,413,294,女性,2017-01-24,50
933,milk,654,81,女性,2017-01-04,50
934,milk,821,200,男性,2017-02-22,50
935,milk,160,123,女性,2017-02-24,50
936,milk,821,200,男性,2017-02-22,50
937,milk,73,153,男性,2017-01-14,50
938,milk,73,153,男性,2017-01-14,50
939,milk,327,200,男性,2017-01-16,50
940,milk,656,103,女性,2017-03-17,50
941,milk,163,106,男性,2017-02-12,50
942,milk,996,48,女性,2017-02-05,50
943,milk,580,120,女性,2017-01-10,50
944,milk,75,39,女性,2017-04-10,50
945,milk,75,39,女性,2017-04-10,50
946,milk,329,270,男性,2017-02-02,50
947,milk,163,106,男性,2017-02-12,50
948,milk,76,218,男性,2017-03-06,50
949,milk,658,83,男性,2017-03-17,50
950,milk,76,218,男性,2017-03-06,50
951,milk,582,230,女性,2017-01-08,50
952,milk,582,230,女性,2017-01-08,50
953,milk,165,225,女性,2017-04-02,50
954,milk,745,141,女性,2017-02-11,50
955,milk,583,122,男性,2017-03-13,50
956,milk,77,218,男性,2017-02-28,50
957,milk,827,117,男性,2017-01-17,50
958,milk,166,116,女性,2017-04-01,50
959,milk,856,38,女性,2017-02-23,50
960,milk,1000,273,女性,2017-01-06,50
961,milk,139,85,女性,2017-03-25,50
962,milk,78,91,女性,2017-02-01,50
963,milk,662,75,男性,2017-01-20,50
964,milk,829,188,女性,2017-01-19,50
965,milk,333,282,女性,2017-03-12,50
966,milk,586,234,女性,2017-04-04,50
967,milk,587,54,男性,2017-01-13,50
968,milk,168,198,女性,2017-02-16,50
969,milk,80,122,男性,2017-01-24,50
970,milk,831,150,男性,2017-02-14,50
971,milk,80,122,男性,2017-01-24,50
972,milk,918,56,男性,2017-02-17,50
973,milk,80,122,男性,2017-01-24,50
974,milk,81,77,女性,2017-01-29,50
975,milk,81,77,女性,2017-01-29,50
976,milk,336,263,女性,2017-02-08,50
977,milk,751,117,男性,2017-03-24,50
978,milk,531,220,女性,2017-02-11,50
979,milk,82,266,男性,2017-03-18,50
980,milk,424,147,男性,2017-02-10,50
981,milk,589,268,男性,2017-02-08,50
982,milk,337,108,男性,2017-04-09,50
983,milk,83,88,女性,2017-01-03,50
984,milk,590,83,男性,2017-02-20,50
985,milk,171,195,女性,2017-03-28,50
986,milk,172,53,男性,2017-03-06,50
987,milk,425,106,男性,2017-02-16,50
988,milk,84,292,女性,2017-01-30,50
989,milk,668,214,女性,2017-02-28,50
990,milk,173,93,女性,2017-01-16,50
991,milk,339,18,男性,2017-02-03,50
992,milk,838,191,女性,2017-01-12,50
993,milk,426,241,男性,2017-01-30,50
994,milk,921,148,女性,2017-03-05,50
995,milk,87,170,女性,2017-03-07,50
996,milk,512,130,男性,2017-02-19,50
997,milk,593,6,女性,2017-02-13,50
998,milk,340,163,女性,2017-03-03,50
999,milk,923,209,男性,2017-01-19,50
1000,milk,923,209,男性,2017-01-19,50
1001,milk,672,187,女性,2017-03-25,50
1002,milk,177,176,男性,2017-02-10,50
1003,milk,674,278,男性,2017-02-08,50
1004,milk,840,45,女性,2017-02-19,50
1005,milk,89,13,男性,2017-02-19,50
1006,milk,90,62,女性,2017-02-17,50
1007,milk,595,97,女性,2017-01-06,50
1008,milk,841,204,女性,2017-02-23,50
1009,milk,596,26,男性,2017-02-18,50
1010,milk,180,207,女性,2017-03-03,50
1011,milk,428,31,男性,2017-02-22,50
1012,milk,205,197,女性,2017-02-17,50
1013,milk,957,199,女性,2017-02-20,50
1014,milk,597,279,男性,2017-03-05,50
1015,milk,842,169,男性,2017-02-03,50
1016,milk,760,272,男性,2017-03-30,50
1017,milk,348,194,女性,2017-02-16,50
1018,milk,93,102,男性,2017-02-14,50
1019,milk,263,20,男性,2017-03-14,50
1020,milk,680,101,女性,2017-02-07,50
1021,milk,680,101,女性,2017-02-07,50
1022,milk,349,77,女性,2017-02-13,50
1023,milk,844,225,女性,2017-02-22,50
1024,milk,430,167,女性,2017-03-16,50
1025,milk,349,77,女性,2017-02-13,50
1026,milk,182,177,女性,2017-03-15,50
1027,milk,208,293,女性,2017-04-11,50
1028,milk,182,177,女性,2017-03-15,50
1029,milk,209,274,男性,2017-02-01,50
1030,milk,600,142,女性,2017-02-22,50
1031,milk,95,190,男性,2017-04-05,50
1032,milk,541,49,女性,2017-04-08,50
1033,milk,602,49,女性,2017-01-07,50
1034,milk,847,171,女性,2017-03-23,50
1035,milk,353,37,女性,2017-02-27,50
1036,milk,461,74,男性,2017-01-27,50
1037,milk,97,169,男性,2017-01-11,50
1038,milk,766,251,男性,2017-03-26,50
1039,milk,98,3,女性,2017-02-25,50
1040,milk,98,3,女性,2017-02-25,50
1041,milk,98,3,女性,2017-02-25,50
1042,milk,185,165,女性,2017-01-14,50
1043,milk,849,254,女性,2017-01-09,50
1044,milk,99,148,女性,2017-02-19,50
1045,milk,185,165,女性,2017-01-14,50
1046,milk,357,170,女性,2017-04-06,50
1047,milk,186,95,女性,2017-02-23,50
1048,milk,271,215,男性,2017-02-02,50
1049,milk,768,67,男性,2017-02-17,50
1050,milk,384,78,女性,2017-02-06,50
1051,milk,606,281,女性,2017-02-06,50
1052,milk,359,62,女性,2017-04-10,50
1053,milk,359,62,女性,2017-04-10,50
1054,milk,102,161,女性,2017-03-13,50
1055,milk,188,202,男性,2017-01-18,50
1056,milk,438,295,女性,2017-03-13,50
1057,milk,102,161,女性,2017-03-13,50
1058,milk,360,281,女性,2017-02-17,50
1059,milk,102,161,女性,2017-03-13,50
1060,milk,189,192,男性,2017-03-31,50
1061,milk,103,74,男性,2017-04-07,50
1062,milk,103,74,男性,2017-04-07,50
1063,milk,190,135,女性,2017-01-07,50
1064,milk,854,274,男性,2017-02-07,50
1065,milk,609,249,女性,2017-02-18,50
1066,milk,941,268,男性,2017-01-20,50
1067,milk,191,270,男性,2017-03-04,50
1068,milk,855,93,女性,2017-04-04,50
1069,milk,391,141,女性,2017-01-24,50
1070,milk,690,121,女性,2017-01-05,50
1071,milk,104,300,男性,2017-01-07,50
1072,milk,364,258,女性,2017-01-12,50
1073,milk,193,124,男性,2017-03-02,50
1074,milk,612,54,男性,2017-02-25,50
1075,milk,443,276,男性,2017-03-20,50
1076,milk,193,124,男性,2017-03-02,50
1077,milk,193,124,男性,2017-03-02,50
1078,milk,194,271,女性,2017-01-13,50
1079,milk,856,38,女性,2017-02-23,50
1080,milk,801,167,女性,2017-01-27,50
1081,milk,857,21,男性,2017-02-07,50
1082,milk,195,119,男性,2017-04-08,50
1083,milk,333,282,女性,2017-03-12,50
1084,milk,195,119,男性,2017-04-08,50
1085,milk,858,295,女性,2017-01-15,50
1086,milk,365,289,女性,2017-03-02,50
1087,milk,614,42,男性,2017-01-16,50
1088,milk,366,244,女性,2017-01-22,50
1089,milk,196,205,女性,2017-03-22,50
1090,milk,110,119,男性,2017-03-29,50
1091,milk,366,244,女性,2017-01-22,50
1092,milk,111,67,男性,2017-03-17,50
1093,milk,697,74,男性,2017-03-31,50
1094,milk,617,196,女性,2017-01-23,50
1095,milk,367,54,男性,2017-01-17,50
1096,milk,111,67,男性,2017-03-17,50
1097,milk,530,116,女性,2017-02-09,50
1098,milk,112,1,男性,2017-02-23,50
1099,milk,723,57,女性,2017-02-27,50
1100,milk,112,1,男性,2017-02-23,50
1101,milk,950,138,女性,2017-01-24,50
1102,milk,198,39,女性,2017-01-22,50
1103,milk,368,93,女性,2017-01-27,50
1104,milk,699,119,男性,2017-01-16,50
1105,milk,113,250,女性,2017-01-12,50
1106,milk,114,79,男性,2017-02-14,50
1107,milk,369,6,女性,2017-02-03,50
1108,milk,865,177,女性,2017-03-28,50
1109,milk,115,25,女性,2017-01-07,50
1110,milk,783,64,女性,2017-01-15,50
1111,milk,700,34,男性,2017-03-15,50
1112,milk,400,172,女性,2017-02-24,50
1113,milk,116,100,男性,2017-03-16,50
1114,milk,199,256,男性,2017-04-02,50
1115,milk,564,248,女性,2017-04-03,50
1116,milk,117,20,男性,2017-01-28,50
1117,milk,622,115,男性,2017-01-13,50
1118,milk,452,37,女性,2017-03-31,50
1119,milk,622,115,男性,2017-01-13,50
1120,milk,201,289,女性,2017-02-22,50
1121,milk,374,32,女性,2017-01-11,50
1122,milk,454,43,女性,2017-02-27,50
1123,milk,623,224,女性,2017-03-11,50
1124,milk,623,224,女性,2017-03-11,50
1125,milk,119,186,女性,2017-03-11,50
1126,milk,566,184,男性,2017-02-28,50
1127,milk,375,72,男性,2017-04-04,50
1128,milk,455,79,男性,2017-02-13,50
1129,milk,704,12,男性,2017-03-21,50
1130,milk,204,280,女性,2017-03-08,50
1131,milk,456,24,男性,2017-03-03,50
1132,milk,204,280,女性,2017-03-08,50
1133,milk,233,116,女性,2017-03-01,50
1134,milk,148,5,男性,2017-01-06,50
1135,milk,123,264,男性,2017-03-30,50
1136,milk,123,264,男性,2017-03-30,50
1137,milk,206,50,男性,2017-02-18,50
1138,milk,206,50,男性,2017-02-18,50
1139,milk,706,225,女性,2017-03-09,50
1140,milk,207,21,男性,2017-03-12,50
1141,milk,787,214,女性,2017-02-15,50
1142,milk,872,73,男性,2017-01-10,50
1143,milk,378,13,男性,2017-03-26,50
1144,milk,873,235,女性,2017-01-04,50
1145,milk,125,234,女性,2017-01-26,50
1146,milk,208,293,女性,2017-04-11,50
1147,milk,208,293,女性,2017-04-11,50
1148,milk,648,93,女性,2017-04-01,50
1149,milk,379,187,女性,2017-01-28,50
1150,milk,816,82,女性,2017-02-01,50
1151,milk,127,133,男性,2017-02-25,50
1152,milk,379,187,女性,2017-01-28,50
1153,milk,734,197,女性,2017-01-15,50
1154,milk,875,235,女性,2017-01-08,50
1155,milk,380,244,女性,2017-03-03,50
1156,milk,211,206,女性,2017-02-07,50
1157,milk,155,219,女性,2017-03-12,50
1158,milk,627,172,女性,2017-03-01,50
1159,milk,711,225,女性,2017-03-07,50
1160,milk,877,91,女性,2017-03-22,50
1161,milk,461,74,男性,2017-01-27,50
1162,milk,382,133,男性,2017-01-18,50
1163,milk,382,133,男性,2017-01-18,50
1164,milk,628,65,女性,2017-02-17,50
1165,milk,628,65,女性,2017-02-17,50
1166,milk,544,163,女性,2017-01-09,50
1167,milk,131,4,女性,2017-02-01,50
1168,milk,214,11,男性,2017-03-14,50
1169,milk,712,274,男性,2017-03-07,50
1170,milk,384,78,女性,2017-02-06,50
1171,milk,654,81,女性,2017-01-04,50
1172,milk,132,110,男性,2017-02-26,50
1173,milk,713,15,女性,2017-02-08,50
1174,milk,881,215,男性,2017-02-01,50
1175,milk,630,286,女性,2017-03-23,50
1176,milk,714,296,男性,2017-03-13,50
1177,milk,385,2,男性,2017-03-31,50
1178,milk,631,9,女性,2017-02-23,50
1179,milk,134,234,女性,2017-03-08,50
1180,milk,466,48,女性,2017-03-30,50
1181,milk,883,103,女性,2017-02-27,50
1182,milk,467,88,女性,2017-01-22,50
1183,milk,387,71,女性,2017-01-12,50
1184,milk,883,103,女性,2017-02-27,50
1185,milk,219,272,男性,2017-01-30,50
1186,milk,633,218,男性,2017-02-15,50
1187,milk,136,28,女性,2017-01-27,50
1188,milk,390,230,女性,2017-01-22,50
1189,milk,391,141,女性,2017-01-24,50
1190,milk,246,193,男性,2017-02-09,50
1191,milk,885,256,男性,2017-04-04,50
1192,milk,391,141,女性,2017-01-24,50
1193,milk,972,85,女性,2017-01-30,50
1194,milk,972,85,女性,2017-01-30,50
1195,milk,633,218,男性,2017-02-15,50
1196,milk,634,53,男性,2017-01-26,50
1197,milk,469,47,男性,2017-03-09,50
1198,milk,635,87,男性,2017-01-18,50
1199,milk,470,187,女性,2017-03-01,50
1200,milk,974,139,女性,2017-02-20,50
1201,milk,249,39,女性,2017-01-25,50
1202,milk,1000,273,女性,2017-01-06,50
1203,milk,914,246,男性,2017-02-27,50
1204,milk,944,165,女性,2017-03-20,50
1205,milk,636,153,男性,2017-03-31,50
1206,milk,471,259,女性,2017-02-19,50
1207,milk,394,202,男性,2017-04-04,50
1208,milk,975,277,女性,2017-02-19,50
1209,milk,141,227,女性,2017-03-01,50
1210,milk,637,257,女性,2017-03-17,50
1211,milk,638,224,女性,2017-03-28,50
1212,milk,721,201,男性,2017-03-11,50
1213,milk,141,227,女性,2017-03-01,50
1214,milk,721,201,男性,2017-03-11,50
1215,milk,225,160,女性,2017-04-11,50
1216,milk,474,27,男性,2017-03-27,50
1217,milk,805,13,男性,2017-02-08,50
1218,milk,723,57,女性,2017-02-27,50
1219,milk,891,85,女性,2017-01-21,50
1220,milk,475,136,男性,2017-03-29,50
1221,milk,724,174,女性,2017-03-25,50
1222,milk,398,137,男性,2017-01-22,50
1223,milk,398,137,男性,2017-01-22,50
1224,milk,477,244,女性,2017-02-27,50
1225,milk,981,24,男性,2017-02-08,50
1226,milk,919,31,男性,2017-01-06,50
1227,milk,399,48,女性,2017-03-13,50
1228,milk,226,162,女性,2017-02-13,50
1229,milk,400,172,女性,2017-02-24,50
1230,milk,982,219,女性,2017-04-06,50
1231,milk,145,258,女性,2017-03-18,50
1232,milk,478,19,女性,2017-01-10,50
1233,milk,865,177,女性,2017-03-28,50
1234,milk,400,172,女性,2017-02-24,50
1235,milk,145,258,女性,2017-03-18,50
1236,milk,756,32,女性,2017-02-07,50
1237,milk,479,139,女性,2017-03-02,50
1238,milk,727,68,女性,2017-02-19,50
1239,milk,727,68,女性,2017-02-19,50
1240,milk,642,148,女性,2017-02-05,50
1241,milk,313,28,女性,2017-03-29,50
1242,milk,403,203,男性,2017-01-31,50
1243,milk,403,203,男性,2017-01-31,50
1244,milk,481,36,女性,2017-01-04,50
1245,milk,231,292,女性,2017-03-25,50
1246,milk,147,148,女性,2017-01-02,50
1247,milk,178,103,女性,2017-02-21,50
1248,milk,898,8,女性,2017-01-28,50
1249,milk,484,159,男性,2017-04-04,50
1250,milk,147,148,女性,2017-01-02,50
1251,milk,179,81,女性,2017-03-09,50
1252,milk,147,148,女性,2017-01-02,50
1253,milk,148,5,男性,2017-01-06,50
1254,milk,924,266,男性,2017-03-08,50
1255,milk,376,126,男性,2017-02-18,50
1256,milk,899,18,男性,2017-02-20,50
1257,milk,569,68,女性,2017-03-22,50
1258,milk,900,7,女性,2017-03-07,50
1259,milk,150,148,女性,2017-01-26,50
1260,milk,487,130,男性,2017-01-19,50
1261,milk,151,74,男性,2017-01-17,50
1262,milk,988,112,女性,2017-03-20,50
1263,milk,152,11,男性,2017-03-23,50
1264,milk,733,106,男性,2017-02-11,50
1265,milk,236,240,女性,2017-03-27,50
1266,milk,408,153,男性,2017-03-16,50
1267,milk,648,93,女性,2017-04-01,50
1268,milk,648,93,女性,2017-04-01,50
1269,milk,681,273,女性,2017-03-08,50
1270,milk,409,270,男性,2017-03-16,50
1271,milk,988,112,女性,2017-03-20,50
1272,milk,541,49,女性,2017-04-08,50
1273,milk,649,135,女性,2017-01-17,50
1274,milk,846,24,男性,2017-01-30,50
1275,milk,649,135,女性,2017-01-17,50
1276,milk,904,90,女性,2017-03-04,50
1277,milk,320,197,女性,2017-03-09,50
1278,milk,432,174,女性,2017-04-08,50
1279,milk,790,274,男性,2017-03-28,50
1280,milk,156,171,女性,2017-02-08,50
1281,milk,575,261,男性,2017-01-28,50
1282,milk,991,264,男性,2017-02-01,50
1283,milk,240,184,男性,2017-02-03,50
1284,milk,736,262,男性,2017-02-23,50
1285,milk,410,200,男性,2017-02-10,50
1286,milk,240,184,男性,2017-02-03,50
1287,milk,157,208,男性,2017-02-17,50
1288,milk,240,184,男性,2017-02-03,50
1289,milk,158,172,女性,2017-02-14,50
1290,milk,492,154,女性,2017-02-19,50
1291,milk,159,56,男性,2017-02-28,50
1292,milk,215,44,女性,2017-04-08,50
1293,milk,159,56,男性,2017-02-28,50
1294,milk,241,223,女性,2017-03-27,50
1295,milk,738,94,女性,2017-01-22,50
1296,milk,412,85,女性,2017-02-15,50
1297,milk,909,223,女性,2017-01-06,50
1298,milk,160,123,女性,2017-02-24,50
1299,milk,414,218,男性,2017-02-15,50
1300,milk,655,138,女性,2017-02-25,50
1301,milk,161,220,女性,2017-01-13,50
1302,milk,415,178,男性,2017-01-28,50
1303,milk,415,178,男性,2017-01-28,50
1304,milk,244,217,女性,2017-01-11,50
1305,milk,740,204,女性,2017-02-27,50
1306,milk,274,113,男性,2017-02-21,50
1307,milk,163,106,男性,2017-02-12,50
1308,milk,163,106,男性,2017-02-12,50
1309,milk,657,1,男性,2017-03-25,50
1310,milk,657,1,男性,2017-03-25,50
1311,milk,468,53,男性,2017-02-06,50
1312,milk,164,264,男性,2017-02-26,50
1313,milk,417,116,女性,2017-02-21,50
1314,milk,164,264,男性,2017-02-26,50
